1)
"","x"
"1",2.46150467322139
"2",0.649139858836955
"3",3.09490730859654
"4",2.04862827895857
"5",2.8396879798675
"6",0.618156204852444
"7",1.00312572196038
"8",0.619031858800338
"9",2.99194740861855
"10",1.18836209743179
"11",1.79327474675678
"12",2.06300502948219
"13",1.57450537840603
"14",0.958245498659625
"15",1.39387485765627
"16",0.34850884260503
"17",2.21474281531337
"18",2.18803692189101
"19",1.4760401107897
"20",1.23819315301296
"21",2.58636871407696
"22",1.74179791704536
"23",1.34346521458923
"24",1.63569157024058
"25",3.61474030061421
"26",2.63040259491821
"27",1.59220612783527
"28",1.14773590306794
"29",2.61268345234529
"30",0.641893096573552
"31",2.49985151752737
"32",1.10128203754814
"33",2.51190587971798
"34",1.43002115643673
"35",3.3512491612968
"36",-0.451588282594084
"37",3.34029327162416
"38",1.70701615585101
"39",3.24897771454003
"40",-0.0211790466370874
"41",2.62659161524544
"42",2.42826450625833
"43",2.52399296709601
"44",2.52792347210104
"45",1.86342795868391
"46",0.542746094828567
"47",1.30765535187799
"48",0.988004118745336
"49",1.81199448367604
"50",-1.29926220748337
"51",2.7042592899513
"52",2.19958852751242
"53",2.25596704991663
"54",3.50929767384622
"55",1.71945113226289
"56",1.49227641036224
"57",4.91475713119677
"58",3.76215413837498
"59",2.33068584966089
"60",-0.209313273896805
"61",0.841632932637802
"62",2.78403252352607
"63",0.296128641572936
"64",1.32843370109782
"65",1.35909050336505
"66",-0.283792626337798
"67",0.310374878768016
"68",1.07959738920565
"69",2.61509389774061
"70",3.90414528939452
"71",1.30920481694204
"72",3.77009911625664
"73",3.04447410551524
"74",0.809749905913535
"75",0.180958916155854
"76",6.05839297517829
"77",2.6377810591985
"78",3.80388226324432
"79",2.22560384659555
"80",3.45768921550884
"81",2.53770586622357
"82",3.05205186412934
"83",1.30998917854973
"84",1.35372549791357
"85",2.5606713225167
"86",1.38704777769215
"87",2.66026985189739
"88",2.28544996077796
"89",1.30622765194571
"90",0.548764130838591
"91",1.29575538022824
"92",3.87388557657122
"93",3.28272815726189
"94",2.6069637095532
"95",3.11881679905881
"96",4.04379623300718
"97",3.11726320157524
"98",1.10359503474908
"99",3.5200388987438
"100",1.76257216904393
"101",2.27888000983047
"102",2.24501548730156
"103",-1.24811139013196
"104",1.29709209382461
"105",-0.00634092738267551
"106",3.40375329176926
"107",4.07721084339667
"108",3.11174100058765
"109",-1.38926979022711
"110",2.55631403924073
"111",2.08982459608206
"112",3.25461182494721
"113",2.05916386797555
"114",1.53782401913626
"115",0.261957707738818
"116",1.10991235997038
"117",3.88682975659253
"118",3.31492556905465
"119",3.74875160527398
"120",1.37523836976535
"121",1.40588806885345
"122",2.94330308258741
"123",1.41464762300369
"124",2.73657785771494
"125",3.60717758692854
"126",2.78433391990637
"127",1.79611359632627
"128",2.35425935792734
"129",1.02142526092457
"130",2.52288333221492
"131",2.28650696416886
"132",1.20390669307897
"133",3.24253617684754
"134",2.05833388339359
"135",1.35408155282227
"136",1.68821600208174
"137",-0.0290101436747369
"138",5.71301068944779
"139",2.45428598664412
"140",1.60090985353207
"141",1.95742776988476
"142",1.88838145850113
"143",4.98171774657879
"144",-0.0116683788762722
"145",1.08180318280683
"146",2.88202412696494
"147",1.15525180058097
"148",1.63169356360992
"149",1.68932775579522
"150",1.6767286449422
"151",2.71751257898619
"152",-0.227658179251783
"153",1.49591644322049
"154",1.35841876021702
"155",4.2748800385549
"156",0.432773072378201
"157",1.77611045210755
"158",2.88581408702632
"159",1.04012667908854
"160",2.71338196657978
"161",3.45487934437105
"162",4.71001394193461
"163",3.30931869509424
"164",-0.167984667630689
"165",3.23169157129493
"166",2.1278824301973
"167",2.18851147743363
"168",1.1362657200589
"169",3.97339433534233
"170",2.19314637515992
"171",0.795246975017753
"172",1.83648332511355
"173",1.19145223881236
"174",0.747997076201872
"175",1.57224600917991
"176",0.372723129893112
"177",1.86345026202511
"178",2.80849233693614
"179",3.50958189307453
"180",2.39957444267648
"181",1.45285210957382
"182",2.87354220554452
"183",1.83411767702813
"184",0.921115501507952
"185",2.948686395425
"186",-0.123929085892307
"187",0.753659070471109
"188",1.91367296803176
"189",1.20608182074558
"190",2.32815230844085
"191",1.6234250789694
"192",1.88388734339891
"193",1.31886123965766
"194",1.89826702778125
"195",1.78683964336245
"196",0.937893918645394
"197",5.65924618110208
"198",1.60092953785432
"199",2.07987783066385
"200",0.535691960020837
2)
"","x"
"1",4.78181818181818
"2",1.60666666666667
"3",5.27
"4",0.917391304347826
"5",1.60666666666667
"6",1.37142857142857
"7",0.917391304347826
"8",0.917391304347826
"9",4.78181818181818
"10",1.60666666666667
"11",5.41
"12",0.866666666666667
"13",0.917391304347826
"14",0.125
"15",0.866666666666667
"16",0.917391304347826
"17",0.917391304347826
"18",0.866666666666667
"19",0.866666666666667
"20",0.917391304347826
"21",0.917391304347826
"22",1.8
"23",5.90833333333333
"24",0.866666666666667
"25",1.8
"26",0.866666666666667
"27",5.27
"28",1.37142857142857
"29",0.866666666666667
"30",0.125
"31",0.866666666666667
"32",0.917391304347826
"33",0.125
"34",5.41
"35",1.37142857142857
"36",0.917391304347826
"37",5.27
"38",0.917391304347826
"39",5.27
"40",0.917391304347826
"41",0.917391304347826
"42",5.27
"43",1.60666666666667
"44",5.27
"45",1.8
"46",1.60666666666667
"47",5.90833333333333
"48",1.37142857142857
"49",1.37142857142857
"50",0.917391304347826
"51",1.37142857142857
"52",5.90833333333333
"53",1.60666666666667
"54",0.866666666666667
"55",5.90833333333333
"56",0.125
"57",0.866666666666667
"58",1.37142857142857
"59",0.866666666666667
"60",0.917391304347826
"61",0.125
"62",1.37142857142857
"63",0.917391304347826
"64",0.866666666666667
"65",0.866666666666667
"66",0.917391304347826
"67",5.90833333333333
"68",1.60666666666667
"69",0.866666666666667
"70",0.866666666666667
"71",5.41
"72",1.37142857142857
"73",5.90833333333333
"74",0.917391304347826
"75",1.60666666666667
"76",1.37142857142857
"77",1.8
"78",1.37142857142857
"79",0.866666666666667
"80",0.917391304347826
"81",0.866666666666667
"82",4.78181818181818
"83",0.917391304347826
"84",0.917391304347826
"85",1.37142857142857
"86",1.37142857142857
"87",0.917391304347826
"88",0.866666666666667
"89",0.917391304347826
"90",0.917391304347826
"91",0.917391304347826
"92",5.41
"93",1.60666666666667
"94",1.37142857142857
"95",4.78181818181818
"96",1.37142857142857
"97",4.78181818181818
"98",0.917391304347826
"99",0.917391304347826
"100",0.917391304347826
"101",4.78181818181818
"102",5.41
"103",0.866666666666667
"104",5.90833333333333
"105",1.37142857142857
"106",5.27
"107",5.41
"108",0.866666666666667
"109",0.917391304347826
"110",4.78181818181818
"111",0.917391304347826
"112",1.8
"113",1.37142857142857
"114",0.917391304347826
"115",0.917391304347826
"116",0.917391304347826
"117",0.917391304347826
"118",5.27
"119",0.917391304347826
"120",0.917391304347826
"121",4.78181818181818
"122",0.866666666666667
"123",0.125
"124",0.917391304347826
"125",5.27
"126",0.917391304347826
"127",1.37142857142857
"128",1.37142857142857
"129",0.866666666666667
"130",0.917391304347826
"131",1.60666666666667
"132",0.917391304347826
"133",5.90833333333333
"134",0.866666666666667
"135",0.917391304347826
"136",0.125
"137",0.917391304347826
