1)
"","x"
"1",2.54578336249541
"2",2.14829389471666
"3",3.67871802583714
"4",2.3927278332785
"5",2.91639605938842
"6",1.21528037372345
"7",1.92275038354284
"8",3.39639364664744
"9",1.56871052153175
"10",2.52474140692422
"11",1.34587684398932
"12",1.69889979376688
"13",0.126198788381123
"14",1.12918573898113
"15",2.97423127961133
"16",2.19931056603823
"17",1.22917725245048
"18",2.96654058320753
"19",1.97710963502537
"20",3.47568401638499
"21",2.81210868566504
"22",2.68998386228542
"23",2.27180892092514
"24",2.86828705513779
"25",1.76632440673183
"26",1.77434255590085
"27",2.55200273580809
"28",2.07018803310987
"29",2.53415667523925
"30",1.90721363498211
"31",2.75117321898452
"32",2.73455529352439
"33",2.71744865446037
"34",2.46198077237705
"35",0.469317982136586
"36",2.27208590536769
"37",2.24094881893482
"38",1.27552564448053
"39",2.18158679737979
"40",3.13520921806568
"41",1.63226185219072
"42",2.05659117278715
"43",2.47668730106633
"44",1.65519097371207
"45",1.36679468526988
"46",1.72609810183798
"47",1.70667847754297
"48",3.14417647276802
"49",2.55528304205149
"50",2.90318276792103
"51",2.59728898793883
"52",1.97985932400872
"53",2.76359043659091
"54",2.18242790643203
"55",2.42385262623173
"56",1.83156228745432
"57",1.02118604467402
"58",2.78297076939397
"59",2.98348968338107
"60",2.41170697810223
"61",2.5214103242965
"62",-0.511278871146128
"63",1.77698989143145
"64",1.80992333805696
"65",3.97029469294732
"66",3.30248628187818
"67",2.84910158159445
"68",1.83576103893081
"69",3.0898745795965
"70",3.13872274554723
"71",1.3970007352318
"72",0.919453805693456
"73",2.06044282951989
"74",0.268047981917387
"75",2.60197832248634
"76",1.90435866027403
"77",0.676471210198808
"78",1.66122236227591
"79",1.50955101665782
"80",0.588155955234326
"81",1.12140583566524
"82",1.57877528593899
"83",1.77033386673472
"84",2.85496596788688
"85",2.10726557461215
"86",0.84295913290207
"87",2.93390945780855
"88",1.7770061451091
"89",1.28876456968523
"90",1.70945622220192
"91",3.32375807654436
"92",2.62787751495338
"93",2.18589267269749
"94",1.34617432780504
"95",2.72967423538507
"96",2.31035870312003
"97",2.1175626693087
"98",2.59431458063325
"99",1.64447701370719
"100",1.0882617145121
"101",0.892141262883059
"102",2.21338759155141
"103",2.28993413806705
"104",1.18896385591384
"105",1.79962557076585
"106",1.8337623106435
"107",2.50051530151356
"108",1.00000356090172
"109",2.51172753345213
"110",2.1808691858981
"111",3.18027153509041
"112",1.04534729716929
"113",1.79101284693369
"114",2.01531048780234
"115",1.68015409494739
"116",1.6930220330932
"117",1.96278744658091
"118",2.77460135955468
"119",1.77245956911434
"120",1.76422234348922
"121",1.64008962119331
"122",0.988315108804026
"123",1.65095350802497
"124",2.34841906501643
"125",2.34962646934148
"126",3.02162580198833
"127",2.10108844642823
"128",1.70064646474342
"129",2.59001781588915
"130",2.77999412297228
"131",2.94605464406685
"132",2.83753329941666
"133",2.7104356982719
"134",1.48677835758352
"135",1.85567864481124
"136",1.89921243669714
"137",3.16985495223178
"138",1.11783001467437
"139",3.57024261099774
"140",2.24227187842164
"141",1.05902978086816
"142",1.92928011129108
"143",1.43809159296321
"144",2.60283072755474
"145",-0.252827757250465
"146",1.98665164118439
"147",1.4929832917123
"148",1.57063698819567
"149",1.97659190153741
"150",2.38861147456374
