1)
"","x"
"1",3.33308755123396
"2",3.38477007520462
"3",1.63260646926444
"4",0.059186573473754
"5",1.63974565498649
"6",2.15230100654496
"7",2.96269047308601
"8",3.52890888217145
"9",1.40647664407945
"10",1.16865195363211
"11",3.93565667697038
"12",1.55674771938152
"13",3.21688304878477
"14",0.938545198546777
"15",1.90847804977032
"16",3.92660537218782
"17",2.27578308622569
"18",-0.0411455706154582
"19",4.95144977364411
"20",2.13851617896313
"21",2.51232963978191
"22",1.52944394523302
"23",2.74792960878477
"24",0.689309248808698
"25",1.97842392175425
"26",0.790000554138467
"27",2.08000519232983
"28",1.51662992001402
"29",1.89574009692524
"30",3.26644808680979
"31",2.30894828516265
"32",2.4247962494111
"33",0.808022915111448
"34",2.30985844469486
"35",1.68083967544274
"36",3.06023206149173
"37",1.19211399294627
"38",2.16525577602286
"39",0.831900762556128
"40",1.6501915853361
"41",1.29763626911041
"42",-0.389282671398916
"43",2.44047775090086
"44",1.75436101214877
"45",1.95189614718774
"46",1.29574739497236
"47",1.43583137794724
"48",0.723022653203911
"49",2.6823118517449
"50",6.76669694702528
"51",1.58769907247832
"52",0.841052135433006
"53",1.89405890102672
"54",2.45703110451973
"55",1.36399308515279
"56",4.10169506893787
"57",6.11016056330268
"58",3.17495123941819
"59",3.3519773893725
"60",2.9598959938878
"61",2.0172268716445
"62",2.83818811045716
"63",1.96157488550799
"64",3.16436964855387
"65",1.54437289635589
"66",0.352083236890702
"67",0.726358946922575
"68",2.51217646345857
"69",2.34330618440721
"70",2.60025683215643
"71",3.32127859083226
"72",0.117793502071262
"73",2.96118584387825
"74",2.40909493830825
"75",-0.529203426433837
"76",1.90423791972882
"77",3.35460888853856
"78",1.71794610413876
"79",2.52169744647223
"80",0.887202316778228
"81",2.49002455933513
"82",1.21909873254429
"83",0.893693103812207
"84",2.43691985832138
"85",3.11457948916117
"86",1.13222275149877
"87",2.39568165214127
"88",1.71243104221461
"89",1.56716495565446
"90",2.7863876789649
"91",2.12733031215476
"92",1.8604184490899
"93",0.94889357511297
"94",1.43256727852347
"95",1.47664979002272
"96",0.636618814513656
"97",1.93663588473753
"98",3.21733226810115
"99",2.16710536436177
"100",3.13581466272231
"101",3.01591061887968
"102",1.27246002563334
"103",0.990605692469585
"104",-0.17819143554602
"105",4.26273082091137
"106",0.727566993606073
"107",-0.0771071370793664
"108",2.90396008925972
"109",4.86588203869963
"110",4.59535543735792
"111",2.42267354063034
"112",2.58870650228263
"113",1.86515814393196
"114",0.967501749461272
"115",3.09048702061677
"116",1.12856789024585
"117",3.32356980698289
"118",2.76214055044029
"119",-0.261210096273051
"120",5.08430184615279
"121",0.31881257622987
"122",0.921765274841674
"123",2.83534657783503
"124",1.39975978351986
"125",1.12135902243522
"126",3.65741576876708
"127",2.75612146975051
"128",1.2001692867463
"129",2.32861516993822
"130",2.87165010256859
"131",2.69111168537971
"132",3.29404868363052
"133",-0.660024462053028
"134",2.24662309827916
"135",1.48912779780047
"136",3.38119256988946
"137",2.75762885523308
"138",0.734335510604914
"139",2.93665064614014
"140",1.60530140014861
"141",2.70706542051599
"142",1.95461951332494
"143",1.64986871169986
"144",2.01282364601879
"145",0.113549433499545
"146",1.60833031514886
"147",1.54960180977022
"148",2.21043780941713
"149",1.52055652603924
"150",1.37979735490339
"151",1.67763389701702
"152",1.35111519245794
"153",1.6327908097114
"154",0.816300863494897
"155",2.54063687610588
"156",2.81153940194315
"157",1.84606327796672
"158",1.54106273242446
"159",2.67126074654084
"160",2.88452219209078
"161",7.5427616037495
"162",1.92596031949479
"163",-0.000402322821130494
"164",1.93624907232881
"165",0.211505099680278
"166",3.41494498234852
"167",-2.6082904690833
"168",0.85690150870677
"169",1.16805086881184
"170",-0.0684053004510796
"171",2.42678989910979
"172",2.88327707856717
"173",4.15330808661548
"174",1.72718269730978
"175",0.989306179776719
"176",1.88065344379199
"177",1.22882110155512
"178",2.08492863859546
"179",1.39781116315898
"180",0.0251713707280564
"181",0.347072171703632
"182",0.963216615658401
"183",1.34309235112506
"184",2.42615506422113
"185",2.60388349453283
"186",1.74000755539702
"187",2.32967919416528
"188",0.122794807216208
"189",2.08957542795622
"190",2.1956514701576
"191",1.46625551895484
"192",1.37070595237527
"193",1.11774385041186
"194",1.91040848255161
"195",3.06935439957414
"196",0.60873837693878
"197",3.04870489472347
"198",2.46351905236147
"199",0.489537488386655
"200",3.17081687285485
2)
"","x"
"1",1.15104166666667
"2",1.15104166666667
"3",1.15104166666667
"4",1.15104166666667
"5",1.20425531914894
"6",3.875
"7",1.65217391304348
"8",1.15104166666667
"9",1.15104166666667
"10",1.20425531914894
"11",1.15104166666667
"12",3.875
"13",1.15104166666667
"14",1.65217391304348
"15",1.15104166666667
"16",1.15104166666667
"17",1.20425531914894
"18",1.20425531914894
"19",1.65217391304348
"20",1.20425531914894
"21",7.74166666666667
"22",1.15104166666667
"23",5.4
"24",3.875
"25",1.15104166666667
"26",1.15104166666667
"27",1.20425531914894
"28",1.15104166666667
"29",1.65217391304348
"30",1.15104166666667
"31",1.15104166666667
"32",7.74166666666667
