1)
"","x"
"1",-1.0030790973525
"2",0.456107299380587
"3",1.38752521912114
"4",1.43565734508146
"5",-1.07815328938769
"6",1.16851941981232
"7",2.08177131906482
"8",2.40059739640397
"9",1.77951118042912
"10",1.3984131322376
"11",2.79067398038059
"12",1.78661304984796
"13",3.52733015682924
"14",0.814385500416467
"15",1.43757190038795
"16",4.43431589491804
"17",1.62698217256868
"18",4.33230043824186
"19",1.9446821640416
"20",3.54798580427767
"21",2.26179450371453
"22",-1.23686584288356
"23",3.41162443712686
"24",4.30357460152499
"25",1.45857362205142
"26",1.37095209684047
"27",2.89690622295106
"28",1.72172972765081
"29",0.738899996848792
"30",4.32028251983026
"31",2.3628190136866
"32",2.12152186245591
"33",1.36391823294954
"34",1.40754869281342
"35",1.76392781341305
"36",3.01397579530389
"37",0.139807107407049
"38",1.64922012475456
"39",1.83280712259683
"40",1.41873958458989
"41",3.27177478334095
"42",2.19391704037699
"43",2.60275711650154
"44",4.49263454300758
"45",3.14671777038403
"46",1.75253263992675
"47",3.19870923462159
"48",1.69249197103708
"49",3.92907471996765
"50",1.41945994415379
"51",0.417753607051701
"52",2.41551094993737
"53",0.153007444945256
"54",-1.63258417713107
"55",0.414599749212663
"56",3.55664146715166
"57",3.11425947559392
"58",0.701663479594306
"59",1.17375063281962
"60",4.22661345266783
"61",1.22327983306583
"62",2.56664018047006
"63",-0.334102646672595
"64",4.01053748590107
"65",4.83513912746975
"66",1.77513069719433
"67",0.159073346580192
"68",2.55735273162156
"69",0.173418299819682
"70",4.34186681860189
"71",0.712610934182194
"72",-1.1698831896637
"73",-0.551537699031773
"74",2.0860718687734
"75",3.10192463052622
"76",2.11687680164658
"77",0.395314160529173
"78",1.1189950930131
"79",1.4699373480159
"80",2.66823702550553
"81",3.24895537233468
"82",0.487701432120211
"83",2.55067375833496
"84",1.81445060264418
"85",2.43840651295672
"86",4.28417645194197
"87",1.313095158378
"88",5.30257966084466
"89",2.89800787869972
"90",3.873785554418
"91",2.00209924837814
"92",3.58445579192742
"93",3.47654441211694
"94",2.11789278817243
"95",0.569716597859858
"96",3.05856129931331
"97",1.73757010889155
"98",3.65287818235976
"99",1.14898350371245
"100",2.2882752143803
"101",1.91536323671273
"102",1.8611086306588
"103",2.59943479585999
"104",0.299226197383634
"105",2.68044587385182
"106",1.1715602995477
"107",2.48826125424908
"108",2.15819545660898
"109",2.15629835784204
"110",1.17824939090375
"111",2.71171014746598
"112",1.54480437940356
"113",2.08542713458169
"114",0.727568531820549
"115",1.23378907238261
"116",0.570827088947259
"117",0.7558889950776
"118",1.65173314332664
"119",1.14588283121427
"120",-1.10391305388368
"121",3.50408446329179
"122",-0.0366274290231846
"123",1.50207259003565
"124",2.91435239518632
"125",0.604393899703288
"126",0.900457430709764
"127",-0.490479795929395
"128",2.00504256942493
